store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,mean_install,count_install_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,Prin10
23,5,CL10,22,9847,23.887275312,0,4.8339595816,49.304356657,39.01695948,5.6463897634,0,0,0,1.040780964,-1.458246022,2.0370043408,0.5356894767,1.2132932906,0.1820301924,0.2930564658,-0.248668432,0.0343916218,-0.006729519
34,5,CL10,33,11337,33.835935433,4.8954749934,16.2741466,14.54529417,15.136279439,29.972655905,11.678574579,0.0005292405,0.0001764135,-0.663371603,-0.33363053,1.9421500066,2.481110293,-0.19337758,1.0886090265,-0.406836873,0.0093041216,-0.055122914,-0.00212035
45,5,CL10,44,7928,128.16157921,0,0,42.671543895,14.038849647,37.197275479,0.5297679112,0.0003784057,0.0001261352,-0.000619354,-1.202658803,0.3606762808,1.082673873,1.1392290373,-0.758728311,0.3336559101,0.0960599406,-0.018918075,-0.041594502
52,5,CL10,50,7502,288.12303386,0,0,45.441215676,25.086643562,28.472407358,0,0.0183950946,0.006264996,0.4297007237,-1.237850938,0.658008926,0.622771538,1.1653251153,-0.518919558,0.4215196679,0.0375831865,0.0121662568,0.0467914248
59,5,CL10,57,8876,25.104664263,0,0.0225326724,18.364127986,34.981973862,37.054979721,3.9882830104,0,0,-0.164889787,-1.088942284,0.054952888,0.7906752292,1.0456141505,0.868363686,0.4497647701,-0.086326895,0.0698680629,-0.002936738
65,5,CL10,63,17142,81.55786956,0,0.0875043752,59.998833275,19.046785673,20.651032552,0,0.0001750088,0.0000583363,0.4957953232,-1.825947835,1.8363081755,2.0263389423,2.7784851343,-0.422425466,0.8284841736,-0.13115713,-0.050591375,0.0319651804
68,5,CL10,66,10646,35.275784332,0,14.042832989,44.467405598,26.657899681,12.239338719,0.1033251926,0.000187864,0.000093932,0.8382685531,-1.306997204,2.4890802355,1.7363455875,0.2517336158,0.2633076338,-0.243105567,-0.191413692,-0.036208271,-0.017795501
97,5,CL10,95,5312,57.663968373,0,0.1506024096,44.728915663,28.557981928,26.24246988,0,0,0,0.4820245581,-1.218020433,0.5999615019,0.1547012894,0.8529915975,-0.544939592,0.2558858456,0.0332458278,0.03627367,0.0612611024
104,5,CL10,102,13325,220.12135084,0,0.0975609756,29.350844278,35.332082552,34.454033771,0,0.0154596623,0.0051031895,0.182476059,-1.475599472,0.5868740915,1.4428426869,1.7962535146,0.849452839,0.734794824,0.0337391358,0.0472080698,0.0604511313
105,5,CL10,103,36063,82.940465297,2.7396500568,10.991875329,18.520367135,25.638466018,30.773923412,6.3250422871,0.0045475973,0.0016914843,-0.549180977,-1.948117433,3.0862813032,5.7496890551,3.9397135353,3.1228402385,1.2063156608,-0.222086377,-0.084623011,-0.022381879
109,5,CL10,107,12737,79.256653843,0,3.1483080788,48.645677946,21.221637748,25.885216299,0.0785114234,0.0002355343,0.0000785114,0.3928724252,-1.519650971,1.4060472941,1.6535709438,1.6558169816,-0.232377933,0.4383731139,-0.044242265,-0.026712562,0.0347831037
118,5,CL10,116,3517,84.346033551,0,0.0568666477,38.527153824,23.457492181,37.105487632,0,0,0,0.1730527506,-1.066283708,-0.00053837,0.2160094594,0.4556060762,-0.664510969,0.1400828758,0.1695365624,0.033202054,0.074491753
123,5,CL10,121,5742,102.26454197,0,2.0724486242,36.624869383,21.438523163,39.393939394,0,0,0,0.0945011053,-1.130405537,0.1934282186,0.7978021076,0.5271124629,-0.430449823,0.1353981542,0.1739133076,0.0158356293,0.087044433
126,5,CL10,124,16436,52.404417133,0.030421027,0,23.478948649,30.159406182,39.078851302,2.3180822585,0.0001825262,0.0000608421,-0.230447376,-1.510504376,0.565268252,2.0923368194,2.1788171991,1.1380037367,0.8184127259,-0.055819418,0.0264883477,-0.011757062
161,5,CL10,159,27170,192.715311,1.5458225985,19.98527788,22.502760397,22.016930438,13.139492087,1.3986013986,0.0175561281,0.0051159367,0.1881632612,-1.560811291,3.7231861829,4.8210065166,1.7998099129,2.4233290607,0.280575736,-0.299909614,-0.109582778,-0.434565517
165,5,CL10,163,10620,26.034651601,0,0.1412429379,36.506591337,32.391713748,24.670433145,0.8097928437,0,0,0.3270569822,-1.378270852,0.8769842475,0.8568641872,1.5533667786,0.3109393231,0.5339922356,-0.094888507,0.0367917999,-0.064472048
167,5,CL10,165,8655,57.355979203,0,0.7972270364,18.833044483,31.357596765,40.034662045,2.3801270942,0.0017331023,0.0006932409,-0.186242486,-1.097127068,-0.010274137,0.9626971727,0.9054401367,0.7294086956,0.3829109005,0.0159387726,0.0554662941,-0.036770022
175,5,CL10,173,4686,85.605847204,0,0,39.906103286,24.541186513,34.122919334,0,0,0,0.2363438116,-1.131084818,0.1977312226,0.3043471389,0.6667823265,-0.577719711,0.2120824366,0.1230695338,0.0315148746,0.0523764343
181,5,CL10,179,10999,89.665333212,0,0.2363851259,36.585144104,27.76616056,35.057732521,0,0.0009091736,0.0003636694,0.1568549989,-1.424904705,0.5525540828,1.2436933723,1.5197924079,0.1627212482,0.5361398717,0.0718716994,0.0251768436,0.0725779048
182,5,CL10,180,4531,31.324652395,0,4.9437210329,41.271242551,37.320679762,15.360847495,0,0.0050761421,0.0008828073,0.8279187699,-1.143210547,1.2215077249,-0.019797718,0.2767306301,-0.039555779,-0.005094073,-0.091518632,0.0549454256,0.0250070031
184,5,CL10,182,9780,26.356543967,0,11.983640082,27.423312883,28.946830266,30.715746421,0,0,0,0.3315356482,-1.207798735,1.361273266,1.8094259896,0.0356281226,0.7711592739,-0.187032202,0.0231449929,0.0019865772,0.0609270024
212,5,CL10,210,4757,43.720622241,0,0.1261299138,30.418330881,33.97099012,31.133067059,0.210216523,0,0,0.2666654656,-1.097478097,0.1553066389,0.0718401706,0.5887128454,0.0840589422,0.2435895901,0.0605577989,0.0703429955,-0.015092338
221,5,CL10,219,31409,80.016714954,0,5.7913336942,41.048743991,26.750294502,21.487471744,0.5476137413,0.0002865421,0.000095514,0.2224472804,-2.313287096,2.8877594345,4.5032936565,4.0418162079,1.8232277779,1.2739376112,-0.315414941,-0.069654937,-0.073558822
234,5,CL10,232,18817,54.329914439,0,0.5208056545,46.436732742,27.150980496,25.306903332,0,0.0001594303,0.0000531434,0.3371980536,-1.854562301,1.5965740842,2.2554321849,2.8033646002,0.4609635547,0.9147046089,-0.108721615,-0.015415677,0.0338280183
236,5,CL10,234,18045,109.41003048,0,0,42.044887781,27.037960654,30.540315877,0,0.0016070934,0.0004433361,0.2032571576,-1.785948898,1.252677722,2.2205258571,2.6574834454,0.5218324039,0.9162333787,-0.0440353,-0.004149022,0.051424131
239,5,CL10,237,5360,135.04477612,0,0,47.425373134,13.656716418,37.03358209,0.4291044776,0,0,0.117845443,-1.139165205,0.2741919815,0.6890706073,0.8188581253,-1.150831069,0.2059637228,0.1405187187,-0.014492686,0.0591788103
245,5,CL10,243,7187,71.545150967,0,0.1113120913,33.017949075,37.136496452,27.730624739,0.0139140114,0.0044524837,0.0008348407,0.3973629348,-1.252744667,0.4732808972,0.3063393702,0.9957517022,0.2978435935,0.3958448108,0.0143978192,0.0729396829,0.0242260815
247,5,CL10,245,8638,49.471984256,0,0,39.511460986,31.129891179,28.548275064,0,0,0,0.3644827852,-1.353673714,0.6462568153,0.6521409579,1.2821624095,-0.014572967,0.4402622347,0.0205954991,0.0403459556,0.0506154004
278,5,CL10,275,5973,101.60572577,0,0,28.863217813,20.760087058,45.638707517,0.5524861878,0,0,-0.197424517,-1.06816538,-0.287550472,0.83239548,0.6537475128,-0.22869893,0.2489072109,0.2019974586,0.0261511245,0.0154804289
285,5,CL10,282,18011,56.905890844,0,2.5484426184,19.338182222,30.337016268,40.78618622,0.3053689412,0.0054966409,0.0015546055,-0.217525719,-1.584556012,0.7148420776,2.570364328,2.0749748017,1.486254244,0.7519443532,0.020799372,0.0162253816,-0.070272736
290,5,CL10,287,8265,45.533333333,0,3.5329703569,39.758015729,31.373260738,23.895946763,0,0,0,0.5091890647,-1.299919221,1.0523761543,0.751744399,0.8882631728,0.0650821256,0.2311106859,-0.031138698,0.0297303401,0.0284658994
293,5,CL10,290,20250,112.97935802,5.8716049383,0,0.3851851852,6.1185185185,49.674074074,23.930864198,0.0000987654,0.0000493827,-2.18712829,-0.255112758,0.5492072606,3.1899555756,2.5926647238,1.5398536797,0.9069450871,-0.292202728,-0.051978838,-0.020663053
294,5,CL10,291,10475,145.68821002,4.1050119332,5.9188544153,38.31026253,14.997613365,27.169451074,5.5656324582,0.0023866348,0.0008591885,-0.190687742,-0.80229312,1.4937665656,1.5638001372,1.0037473819,-0.133973868,0.1637786528,0.1902205105,-0.035895288,0.0099032511
302,5,CL10,299,11591,37.228798206,0.1207833664,1.9584160124,16.875161763,27.737037357,36.010697955,8.9811060305,0,0,-0.458480681,-0.960246284,0.4454075492,1.4535242252,1.2443980919,0.9708046297,0.4497569682,-0.330748761,0.0264901424,-0.023911428
309,5,CL10,306,8235,32.189921069,0,0.9714632665,22.950819672,36.806314511,33.090467517,1.0443230115,0,0,0.1130095863,-1.186691275,0.2692059931,0.6511355946,0.9162069431,0.7452637211,0.381066396,0.0036064651,0.0729274385,-0.029358335
323,5,CL10,320,25221,37.361643075,0,13.393600571,34.514888387,18.817651957,33.107331192,0,0.000079299,0.0000396495,0.0822908316,-1.925330447,2.5454012172,4.5292945718,2.1892897817,1.4813939692,0.4702413069,-0.090017531,-0.094235519,0.0618499517
335,5,CL10,332,11263,48.078842227,0,6.9075734707,37.290242387,31.181745538,23.936784161,0,0,0,0.4998362801,-1.396434991,1.4689558149,1.4657543449,0.9401122235,0.4853163019,0.1970749943,-0.059933195,0.0116636814,0.0453981981
338,5,CL10,335,4236,132.66147309,0,0.1180358829,45.396600567,15.415486308,35.056657224,0.7082152975,0.0014164306,0.0002360718,0.1453607557,-1.057114102,0.2417517403,0.4492920379,0.6360663563,-1.104099699,0.1509535071,0.1091863577,-0.00426045,0.0152058115
341,5,CL10,338,7061,72.713496672,0,0.0424868999,51.720719445,16.76816315,29.245149412,0.2407590993,0.000849738,0.000283246,0.3212133258,-1.270588737,0.7258639396,0.7163314761,1.1694073144,-1.04253666,0.2915168756,0.0437184883,-0.01865536,0.0252368331
355,5,CL10,352,10563,32.447884124,0,0.5301524188,39.941304554,31.818612137,27.170311465,0,0,0,0.3870188146,-1.449477313,0.8702999668,0.9404631668,1.52253098,0.1678027414,0.5078663073,-0.013059284,0.0335140326,0.0519118031
356,5,CL10,353,22718,24.491856678,0,21.348710274,46.113214191,20.697244476,10.731578484,0,0,0,0.7881516632,-1.803223991,3.9369798586,4.2098262963,1.262009297,1.2036496737,-0.064910293,-0.316031589,-0.120948383,-0.00123161
362,5,CL10,359,5675,64.651982379,0.7400881057,3.5418502203,40.528634361,20.863436123,32.616740088,0.9339207048,0,0,0.1957489713,-1.057513737,0.6407295994,0.7368076587,0.4722833487,-0.527002793,0.0432833782,0.1401067498,0.0028913913,0.0717306763
373,5,CL10,370,14019,27.401669163,2.1684856266,7.8892931022,18.482060061,19.51637064,36.8499893,7.8464940438,0.0002139953,0.0000713318,-0.562206251,-0.900928061,1.1492361005,2.405029937,1.0148484209,1.0280887122,0.2012525007,-0.068710986,-0.026626016,-0.017497677
393,5,CL10,389,8405,332.86067817,1.3563355146,0.0356930399,7.1624033314,24.366448543,47.067221892,9.3277810827,0.0063057704,0.0024985128,-0.852617829,-0.584108018,-0.397937197,1.1333367679,0.7963941172,0.8708528333,0.465832776,-0.067086533,0.0517213907,-0.05532073
394,5,CL10,390,10350,69.337487923,5.3623188406,7.9710144928,25.980676329,9.6038647343,33.130434783,11.652173913,0.0002898551,0.0000966184,-0.789234045,-0.388319654,1.349892094,1.8809563973,0.6479251267,0.1835114828,-0.015155486,0.1222864558,-0.052930575,0.0243311135
404,5,CL10,400,5358,24.712392684,0,1.4744307577,28.966032102,34.901082493,31.65360209,0.1119820829,0,0,0.2763059522,-1.122315024,0.2563097132,0.2545658506,0.5169776331,0.2516065509,0.1971205862,0.0670930163,0.068559023,0.0156592571
420,5,CL10,416,2963,120.49746878,0,0,43.435707054,17.853526831,36.854539318,0.1012487344,0.0006749916,0.0003374958,0.1660296253,-1.029705411,0.0485261634,0.2363420096,0.4303563297,-1.067277917,0.0991584777,0.1705038392,0.0103585311,0.052654584
428,5,CL10,424,33285,39.423283761,6.0237344149,2.7850383055,11.512693405,24.097942016,31.422562716,14.760402584,0.0001802614,0.0000600871,-1.285544429,-1.331361409,2.3705606462,4.6535490881,4.4206297163,2.9029650676,1.5026028891,-0.20582434,-0.047134936,-0.057968123
469,5,CL10,465,11100,30.244054054,0,26.405405405,50.036036036,19.576576577,3.3153153153,0,0.0012612613,0.0001801802,1.1814815801,-1.224471047,3.8584032148,2.6687728356,-0.870955077,0.2418228938,-0.930541082,-0.282739944,-0.10836715,0.0127806096
474,5,CL10,470,12036,20.093386507,0,0.149551346,17.97108674,36.872715188,39.36523762,0.0830840811,0,0,-0.086472194,-1.375770134,0.1570978343,1.3114009062,1.456877167,1.1957734113,0.6075535705,0.0733343956,0.0695308695,-0.041031831
477,5,CL10,473,4131,352.59985476,0,5.9307673687,21.810699588,42.701525054,28.830791576,0,0.0229968531,0.0084725248,0.5253875451,-0.931822682,0.4707489708,0.2157141732,-0.209154076,0.7822343091,0.0289309377,0.0515940678,0.0870904715,0.0687330363
498,5,CL10,493,13827,50.395964417,0,5.424170102,17.928690244,27.706660881,43.538005352,0.4700947422,0.0009401895,0.0003616113,-0.218018815,-1.352297755,0.540786376,2.2522045001,1.1262444082,1.1843805053,0.3657385721,0.090909815,0.0153369121,-0.012622659
510,5,CL10,505,5995,81.415679733,0,3.4862385321,39.06588824,26.00500417,27.52293578,0.2335279399,0.0013344454,0.000500417,0.3790138604,-1.134654341,0.7616946279,0.5925911095,0.5256028321,-0.278655376,0.0975198458,0.0164668047,0.0185296782,-0.012943812
526,5,CL10,521,23639,50.070222937,8.9893819536,3.7438131901,15.516730826,21.857946614,25.957104784,16.159736029,0,0,-1.239300554,-0.646353986,2.2045855551,3.1011644244,3.0572916915,1.9700065505,0.9630021681,0.0977397601,-0.026199705,-0.0166686
528,5,CL10,523,18331,39.706671758,0,9.9012601604,29.327368938,31.793137308,26.485189024,0.0327314385,0.0001636572,0.0000545524,0.3151363919,-1.642186042,1.9522282108,2.815746197,1.548275823,1.4430797043,0.3867784554,-0.113950952,-0.011142819,0.0017310835
545,5,CL10,540,7639,28.815289959,0,2.4217829559,61.120565519,27.110878387,8.5089671423,0,0.0019636078,0.0002618144,0.9715643946,-1.398783844,1.8051688436,0.3171259957,1.2528971119,-0.878278244,0.2510803489,-0.180383489,-0.004283081,0.0065671259
555,5,CL10,550,24015,41.802540079,5.2217364147,20.062460962,15.211326254,17.443264626,29.460753696,7.4037060171,0.0002498438,0.0000832813,-0.564699891,-1.045649273,3.0906020637,4.6523125576,1.2498333192,2.2776995466,0.0442985724,0.1021929473,-0.094786585,-0.007474604
587,5,CL10,581,5347,152.71105293,0,5.9846642977,28.109220123,56.162334019,9.2575275856,0,0.0607817468,0.0222554704,1.1383141673,-1.052801406,1.3009263867,-0.29081706,0.2229702374,1.1534852938,0.0681376447,-0.181453258,0.0713290781,0.0337825552
597,5,CL10,591,13689,219.0941632,0,0,19.709255607,18.481992841,57.440280517,0.2702900139,0.0115421141,0.0041639272,-0.594285272,-1.336413493,-0.333621924,2.3326460407,1.5903114297,0.6208831862,0.6465263924,0.2671723809,-0.000901894,0.0309275699
606,5,CL10,600,14604,36.981306491,0,6.1421528348,31.813201863,34.942481512,23.431936456,0.3218296357,0,0,0.4068785804,-1.517581256,1.5623310882,1.835723886,1.4537217391,1.0551385383,0.4238108252,-0.125744436,0.0204721752,-0.020881864
613,5,CL10,607,4952,170.04664782,0,0,37.600969305,19.386106624,33.178513732,3.4127625202,0.0012116317,0.0004038772,0.014523617,-0.942442586,0.2364112843,0.4269843024,0.6874764581,-0.636652026,0.2291114464,-0.050505841,0.0133431578,-0.036227541
630,5,CL10,624,6546,29.086923312,0,0.8707607699,38.038496792,34.586006722,22.899480599,0.0152765047,0.0007638252,0.000152765,0.5088995649,-1.235586152,0.7375846007,0.2066589363,0.9105714702,0.0191306821,0.3009196841,-0.035107241,0.0549270194,-0.024399823
637,5,CL10,631,4497,96.704914387,0,0.1111852346,44.162775183,16.633311096,36.446519902,0.0667111408,0,0,0.1401407619,-1.10135472,0.1863376453,0.4934608694,0.6536158281,-1.002690106,0.1570617916,0.1504758607,-0.000459033,0.0291525318
697,5,CL10,691,7634,183.86193346,0,0.4322766571,56.471050563,12.863505371,29.290018339,0,0.0013099293,0.0002619859,0.3558290636,-1.30232035,0.8697336037,0.9194838676,1.2476841258,-1.284880528,0.3203493158,0.0572205793,-0.033372574,0.0462978382
719,5,CL10,713,8661,128.24362083,0,1.9512758342,20.96755571,41.126890659,35.157603048,0,0.019166378,0.0076203672,0.2303207382,-1.215398565,0.2466776188,0.7637918095,0.8433111127,1.0104615334,0.3842887592,0.0787273033,0.0703465503,0.0714523413
729,5,CL10,723,4573,62.738246228,0,0.4592171441,43.866171004,17.800131205,37.087251257,0,0.0004373497,0.0002186748,0.1563511616,-1.123559611,0.191250246,0.517499311,0.6258839065,-0.939361468,0.1344975444,0.1648603564,0.0009173573,0.0735580615
750,5,CL10,744,4297,271.80730742,0,0,37.165464277,21.480102397,40.632999767,0,0.0093088201,0.003258087,0.0980890197,-1.040167168,-0.102415323,0.4662167801,0.5206442841,-0.631692268,0.2281698882,0.2027402398,0.0268639301,0.0844757381
753,5,CL10,747,39318,240.97362531,0.1907523272,19.154077013,26.631568238,29.447072588,22.030622107,0.0432371942,0.0183630907,0.0058751717,0.2616108757,-2.436965284,4.1716131058,6.6828567046,3.6152905408,3.4399087008,0.9924218888,-0.351820983,-0.117535719,-0.031487203
822,5,CL10,814,13886,77.261702434,5.3003024629,11.097508282,35.942676077,11.075903788,25.867780498,7.0646694512,0,0,-0.334718612,-0.767633107,2.1964206079,2.4816352582,0.9690195797,0.264070626,0.0115291889,0.2075176335,-0.075090893,0.0224114358
828,5,CL10,820,6392,77.694774718,0,2.2841051314,24.374217772,43.429286608,28.864205257,0,0.0004693367,0.0001564456,0.4042610755,-1.17801327,0.4040438912,0.2452332413,0.5481172961,0.8019181127,0.2712633967,0.0298914452,0.1007631889,0.0537865096
848,5,CL10,840,3213,75.11826953,0,0,44.102085279,26.7351385,28.571428571,0,0,0,0.434320237,-1.10406161,0.3576460468,-0.088535348,0.5381050381,-0.762739856,0.1516740929,0.0795478544,0.0387546863,0.0624207858
898,5,CL10,890,6458,158.27392382,0.2322700526,1.579436358,31.340972437,45.091359554,17.466707959,1.7962217405,0,0,0.6192287796,-1.139462247,0.884556324,-0.085004912,0.7868095462,0.6215889239,0.3662762235,-0.150571131,0.1032682238,0.0100347332
917,5,CL10,908,17355,73.830769231,0,10.14693172,27.772976088,31.356957649,29.507346586,0.0288101412,0.0039757995,0.0013828868,0.2733365089,-1.578569192,1.774460004,2.7625198869,1.3423702964,1.4034922127,0.3268629721,-0.066714389,-0.009649373,0.0408753014
942,5,CL10,933,23879,40.895640521,7.8939654089,7.1401649985,18.195904351,19.029272583,24.205368734,15.712550777,0,0,-1.08506489,-0.717261866,2.5271653263,3.433730474,2.7509583444,1.8924802328,0.7704089737,-0.022270088,-0.053213732,-0.019594576
958,5,CL10,949,7810,635.81664533,0,11.216389245,48.732394366,34.980793854,1.4212548015,0,0.2044814341,0.0587708067,1.5250078234,-0.845153727,2.3933860454,0.8163511911,0.3343982079,0.1013005467,-0.142311088,-0.281550968,-0.091277115,-0.059740914
963,5,CL10,954,6305,53.588580492,0,7.739888977,38.588421887,30.785091197,21.25297383,0.0158604282,0.0004758128,0.0001586043,0.6266109208,-1.151963522,1.3112530614,0.719991972,0.1620863254,0.0527561744,-0.098597706,-0.044609485,0.0212012719,0.0245483547
1024,5,CL10,1014,16847,197.6786965,0.0118715498,16.418353416,22.015789161,27.173977563,19.962011041,1.0328248353,0.0301537366,0.0107437526,0.3635018583,-1.256174319,2.431898439,3.0581204003,0.6094485946,1.6362734862,-0.04118214,-0.253949304,-0.064117515,-0.257326621
1026,5,CL10,1016,6242,131.88353092,0,6.6324895867,22.941364947,41.20474207,28.003844921,0,0.0009612304,0.0004806152,0.4531192149,-1.09774234,0.7299204828,0.5762478143,0.0493865233,0.8915481216,0.0320092574,0.0201171873,0.0822994381,0.0511766793
1029,5,CL10,1019,5103,140.69312169,0.0195963159,0.2743484225,44.13090339,22.94728591,30.825004899,0.0195963159,0.001175779,0.0003919263,0.3276579984,-1.151558671,0.4292367123,0.3522299079,0.7605947364,-0.731562563,0.2331355837,0.0854996473,0.0206338926,0.0357122756
1038,5,CL10,1028,25694,24.223631976,4.8143535456,19.755584961,17.459329026,20.530084845,24.122363198,6.160971433,0.0001556784,0.0000389196,-0.380141438,-1.214254796,3.3672476314,4.722619012,1.5762285234,2.4348459447,0.1610148388,0.0278970811,-0.092656277,-0.079647045
1044,5,CL10,1034,17159,96.3454164,0.209802436,0.1515239816,44.419837986,21.609650912,31.703479224,0.6585465353,0.0001165569,0.0000582785,0.110533908,-1.696130835,1.2218380803,2.2217441105,2.5354488356,0.1941685889,0.8304087818,-0.026646003,-0.023925533,0.0390037825
